produto;marca;loja;data;quantidade;valor
notebook;Acer;Eldorado;1/11/2023;30;3440.78
notebook;Asus;Eldorado;1/11/2023;28;3250.87
geladeira;Brastemp;Ibirapuera;1/11/2023;12;4500
geladeira;Electrolux;Ibirapuera;1/11/2023;23;5000
geladeira;Brastemp;Analia Franco;1/11/2023;26;4500
geladeira;Electrolux;Analia Franco;1/11/2023;7;5000
geladeira;Brastemp;Eldorado;1/11/2023;29;4500
geladeira;Electrolux;Eldorado;1/11/2023;12;5000
lavadora;LG;Ibirapuera;1/11/2023;25;3800
lavadora;Brastemp;Ibirapuera;1/11/2023;15;2306
lavadora;LG;Analia Franco;1/11/2023;9;3800
lavadora;Brastemp;Analia Franco;1/11/2023;19;2306
lavadora;LG;Eldorado;1/11/2023;10;3800
lavadora;Brastemp;Eldorado;1/11/2023;17;2306
console;Sony;Ibirapuera;1/11/2023;4;3500
console;Nintendo;Ibirapuera;1/11/2023;27;2000
console;Sony;Analia Franco;1/11/2023;19;3500
console;Nintendo;Analia Franco;1/11/2023;12;2000
console;Sony;Eldorado;1/11/2023;21;3500
console;Nintendo;Eldorado;1/11/2023;19;2000
smartphone;Samsung;Ibirapuera;2/3/2023;30;1879.99
smartphone;Xiaomi;Ibirapuera;2/3/2023;7;1650.48
smartphone;Samsung;Analia Franco;2/3/2023;19;1879.99
smartphone;Xiaomi;Analia Franco;2/3/2023;10;1650.48
smartphone;Samsung;Eldorado;2/3/2023;10;1879.99
smartphone;Xiaomi;Eldorado;2/3/2023;20;1650.48
smart TV;LG;Ibirapuera;2/3/2023;25;2500.0
smart TV;Samsung;Ibirapuera;2/3/2023;17;2879.99
smart TV;LG;Analia Franco;2/3/2023;4;2500.0
smart TV;Samsung;Analia Franco;2/3/2023;18;2879.99
smart TV;LG;Eldorado;2/3/2023;5;2500.0
smart TV;Samsung;Eldorado;2/3/2023;10;2879.99
notebook;Acer;Ibirapuera;2/3/2023;25;3440.78
notebook;Asus;Ibirapuera;2/3/2023;7;3250.87
notebook;Acer;Analia Franco;2/3/2023;18;3440.78
notebook;Asus;Analia Franco;2/3/2023;18;3250.87
notebook;Acer;Eldorado;2/3/2023;7;3440.78
notebook;Asus;Eldorado;2/3/2023;30;3250.87
geladeira;Brastemp;Ibirapuera;2/3/2023;14;4500
geladeira;Electrolux;Ibirapuera;2/3/2023;8;5000
geladeira;Brastemp;Analia Franco;2/3/2023;2;4500
geladeira;Electrolux;Analia Franco;2/3/2023;7;5000
geladeira;Brastemp;Eldorado;2/3/2023;17;4500
geladeira;Electrolux;Eldorado;2/3/2023;25;5000
lavadora;LG;Ibirapuera;2/3/2023;6;3800
lavadora;Brastemp;Ibirapuera;2/3/2023;23;2306
lavadora;LG;Analia Franco;2/3/2023;12;3800
lavadora;Brastemp;Analia Franco;2/3/2023;29;2306
lavadora;LG;Eldorado;2/3/2023;10;3800
lavadora;Brastemp;Eldorado;2/3/2023;10;2306
console;Sony;Ibirapuera;2/3/2023;19;3500
console;Nintendo;Ibirapuera;2/3/2023;18;2000
console;Sony;Analia Franco;2/3/2023;28;3500
console;Nintendo;Analia Franco;2/3/2023;16;2000
console;Sony;Eldorado;2/3/2023;4;3500
console;Nintendo;Eldorado;2/3/2023;22;2000
smartphone;Samsung;Ibirapuera;13/9/2023;8;1879.99
smartphone;Xiaomi;Ibirapuera;13/9/2023;11;1650.48
smartphone;Samsung;Analia Franco;13/9/2023;29;1879.99
smartphone;Xiaomi;Analia Franco;13/9/2023;6;1650.48
smartphone;Samsung;Eldorado;13/9/2023;12;1879.99
smartphone;Xiaomi;Eldorado;13/9/2023;6;1650.48
smart TV;LG;Ibirapuera;13/9/2023;15;2500.0
smart TV;Samsung;Ibirapuera;13/9/2023;27;2879.99
smart TV;LG;Analia Franco;13/9/2023;29;2500.0
smart TV;Samsung;Analia Franco;13/9/2023;3;2879.99
smart TV;LG;Eldorado;13/9/2023;17;2500.0
smart TV;Samsung;Eldorado;13/9/2023;17;2879.99
notebook;Acer;Ibirapuera;13/9/2023;1;3440.78
notebook;Asus;Ibirapuera;13/9/2023;1;3250.87
notebook;Acer;Analia Franco;13/9/2023;25;3440.78
notebook;Asus;Analia Franco;13/9/2023;4;3250.87
notebook;Acer;Eldorado;13/9/2023;22;3440.78
notebook;Asus;Eldorado;13/9/2023;26;3250.87
geladeira;Brastemp;Ibirapuera;13/9/2023;23;4500
geladeira;Electrolux;Ibirapuera;13/9/2023;11;5000
geladeira;Brastemp;Analia Franco;13/9/2023;27;4500
geladeira;Electrolux;Analia Franco;13/9/2023;5;5000
geladeira;Brastemp;Eldorado;13/9/2023;25;4500
geladeira;Electrolux;Eldorado;13/9/2023;6;5000
lavadora;LG;Ibirapuera;13/9/2023;2;3800
lavadora;Brastemp;Ibirapuera;13/9/2023;2;2306
lavadora;LG;Analia Franco;13/9/2023;24;3800
lavadora;Brastemp;Analia Franco;13/9/2023;1;2306
lavadora;LG;Eldorado;13/9/2023;5;3800
lavadora;Brastemp;Eldorado;13/9/2023;22;2306
console;Sony;Ibirapuera;13/9/2023;21;3500
console;Nintendo;Ibirapuera;13/9/2023;12;2000
console;Sony;Analia Franco;13/9/2023;24;3500
console;Nintendo;Analia Franco;13/9/2023;12;2000
console;Sony;Eldorado;13/9/2023;26;3500
console;Nintendo;Eldorado;13/9/2023;1;2000
smartphone;Samsung;Ibirapuera;16/6/2023;21;1879.99
smartphone;Xiaomi;Ibirapuera;16/6/2023;16;1650.48
smartphone;Samsung;Analia Franco;16/6/2023;16;1879.99
smartphone;Xiaomi;Analia Franco;16/6/2023;3;1650.48
smartphone;Samsung;Eldorado;16/6/2023;24;1879.99
smartphone;Xiaomi;Eldorado;16/6/2023;11;1650.48
smart TV;LG;Ibirapuera;16/6/2023;3;2500.0
smart TV;Samsung;Ibirapuera;16/6/2023;8;2879.99
smart TV;LG;Analia Franco;16/6/2023;2;2500.0
smart TV;Samsung;Analia Franco;16/6/2023;27;2879.99
smart TV;LG;Eldorado;16/6/2023;21;2500.0
smart TV;Samsung;Eldorado;16/6/2023;24;2879.99
notebook;Acer;Ibirapuera;16/6/2023;19;3440.78
notebook;Asus;Ibirapuera;16/6/2023;1;3250.87
notebook;Acer;Analia Franco;16/6/2023;23;3440.78
notebook;Asus;Analia Franco;16/6/2023;23;3250.87
notebook;Acer;Eldorado;16/6/2023;8;3440.78
notebook;Asus;Eldorado;16/6/2023;22;3250.87
geladeira;Brastemp;Ibirapuera;16/6/2023;10;4500
geladeira;Electrolux;Ibirapuera;16/6/2023;12;5000
geladeira;Brastemp;Analia Franco;16/6/2023;3;4500
geladeira;Electrolux;Analia Franco;16/6/2023;8;5000
geladeira;Brastemp;Eldorado;16/6/2023;19;4500
geladeira;Electrolux;Eldorado;16/6/2023;12;5000
lavadora;LG;Ibirapuera;16/6/2023;15;3800
lavadora;Brastemp;Ibirapuera;16/6/2023;9;2306
lavadora;LG;Analia Franco;16/6/2023;1;3800
lavadora;Brastemp;Analia Franco;16/6/2023;20;2306
lavadora;LG;Eldorado;16/6/2023;17;3800
lavadora;Brastemp;Eldorado;16/6/2023;9;2306
console;Sony;Ibirapuera;16/6/2023;28;3500
console;Nintendo;Ibirapuera;16/6/2023;20;2000
console;Sony;Analia Franco;16/6/2023;11;3500
console;Nintendo;Analia Franco;16/6/2023;10;2000
console;Sony;Eldorado;16/6/2023;20;3500
console;Nintendo;Eldorado;16/6/2023;19;2000
smartphone;Samsung;Ibirapuera;17/2/2023;17;1879.99
smartphone;Xiaomi;Ibirapuera;17/2/2023;3;1650.48
smartphone;Samsung;Analia Franco;17/2/2023;18;1879.99
smartphone;Xiaomi;Analia Franco;17/2/2023;4;1650.48
smartphone;Samsung;Eldorado;17/2/2023;2;1879.99
smartphone;Xiaomi;Eldorado;17/2/2023;11;1650.48
smart TV;LG;Ibirapuera;17/2/2023;6;2500.0
smart TV;Samsung;Ibirapuera;17/2/2023;14;2879.99
smart TV;LG;Analia Franco;17/2/2023;11;2500.0
smart TV;Samsung;Analia Franco;17/2/2023;17;2879.99
smart TV;LG;Eldorado;17/2/2023;26;2500.0
smart TV;Samsung;Eldorado;17/2/2023;16;2879.99
notebook;Acer;Ibirapuera;17/2/2023;30;3440.78
notebook;Asus;Ibirapuera;17/2/2023;5;3250.87
notebook;Acer;Analia Franco;17/2/2023;25;3440.78
notebook;Asus;Analia Franco;17/2/2023;28;3250.87
notebook;Acer;Eldorado;17/2/2023;20;3440.78
notebook;Asus;Eldorado;17/2/2023;19;3250.87
geladeira;Brastemp;Ibirapuera;17/2/2023;26;4500
geladeira;Electrolux;Ibirapuera;17/2/2023;10;5000
geladeira;Brastemp;Analia Franco;17/2/2023;28;4500
geladeira;Electrolux;Analia Franco;17/2/2023;26;5000
geladeira;Brastemp;Eldorado;17/2/2023;18;4500
geladeira;Electrolux;Eldorado;17/2/2023;18;5000
lavadora;LG;Ibirapuera;17/2/2023;6;3800
lavadora;Brastemp;Ibirapuera;17/2/2023;27;2306
lavadora;LG;Analia Franco;17/2/2023;17;3800
lavadora;Brastemp;Analia Franco;17/2/2023;5;2306
lavadora;LG;Eldorado;17/2/2023;11;3800
lavadora;Brastemp;Eldorado;17/2/2023;13;2306
console;Sony;Ibirapuera;17/2/2023;21;3500
console;Nintendo;Ibirapuera;17/2/2023;16;2000
console;Sony;Analia Franco;17/2/2023;16;3500
console;Nintendo;Analia Franco;17/2/2023;11;2000
console;Sony;Eldorado;17/2/2023;10;3500
console;Nintendo;Eldorado;17/2/2023;11;2000
smartphone;Samsung;Ibirapuera;8/2/2023;30;1879.99
smartphone;Xiaomi;Ibirapuera;8/2/2023;30;1650.48
smartphone;Samsung;Analia Franco;8/2/2023;14;1879.99
smartphone;Xiaomi;Analia Franco;8/2/2023;2;1650.48
smartphone;Samsung;Eldorado;8/2/2023;14;1879.99
smartphone;Xiaomi;Eldorado;8/2/2023;17;1650.48
smart TV;LG;Ibirapuera;8/2/2023;15;2500.0
smart TV;Samsung;Ibirapuera;8/2/2023;24;2879.99
smart TV;LG;Analia Franco;8/2/2023;10;2500.0
smart TV;Samsung;Analia Franco;8/2/2023;9;2879.99
smart TV;LG;Eldorado;8/2/2023;16;2500.0
smart TV;Samsung;Eldorado;8/2/2023;13;2879.99
notebook;Acer;Ibirapuera;8/2/2023;30;3440.78
notebook;Asus;Ibirapuera;8/2/2023;29;3250.87
notebook;Acer;Analia Franco;8/2/2023;22;3440.78
notebook;Asus;Analia Franco;8/2/2023;30;3250.87
notebook;Acer;Eldorado;8/2/2023;17;3440.78
notebook;Asus;Eldorado;8/2/2023;8;3250.87
geladeira;Brastemp;Ibirapuera;8/2/2023;20;4500
geladeira;Electrolux;Ibirapuera;8/2/2023;24;5000
geladeira;Brastemp;Analia Franco;8/2/2023;13;4500
geladeira;Electrolux;Analia Franco;8/2/2023;24;5000
geladeira;Brastemp;Eldorado;8/2/2023;11;4500
geladeira;Electrolux;Eldorado;8/2/2023;29;5000
lavadora;LG;Ibirapuera;8/2/2023;13;3800
lavadora;Brastemp;Ibirapuera;8/2/2023;12;2306
lavadora;LG;Analia Franco;8/2/2023;28;3800
lavadora;Brastemp;Analia Franco;8/2/2023;10;2306
lavadora;LG;Eldorado;8/2/2023;17;3800
lavadora;Brastemp;Eldorado;8/2/2023;8;2306
console;Sony;Ibirapuera;8/2/2023;8;3500
console;Nintendo;Ibirapuera;8/2/2023;23;2000
console;Sony;Analia Franco;8/2/2023;21;3500
console;Nintendo;Analia Franco;8/2/2023;4;2000
console;Sony;Eldorado;8/2/2023;30;3500
console;Nintendo;Eldorado;8/2/2023;16;2000
smartphone;Samsung;Ibirapuera;27/11/2023;16;1879.99
smartphone;Xiaomi;Ibirapuera;27/11/2023;8;1650.48
smartphone;Samsung;Analia Franco;27/11/2023;23;1879.99
smartphone;Xiaomi;Analia Franco;27/11/2023;14;1650.48
smartphone;Samsung;Eldorado;27/11/2023;6;1879.99
smartphone;Xiaomi;Eldorado;27/11/2023;5;1650.48
smart TV;LG;Ibirapuera;27/11/2023;6;2500.0
smart TV;Samsung;Ibirapuera;27/11/2023;6;2879.99
smart TV;LG;Analia Franco;27/11/2023;4;2500.0
smart TV;Samsung;Analia Franco;27/11/2023;26;2879.99
smart TV;LG;Eldorado;27/11/2023;10;2500.0
smart TV;Samsung;Eldorado;27/11/2023;16;2879.99
notebook;Acer;Ibirapuera;27/11/2023;30;3440.78
notebook;Asus;Ibirapuera;27/11/2023;22;3250.87
notebook;Acer;Analia Franco;27/11/2023;11;3440.78
notebook;Asus;Analia Franco;27/11/2023;22;3250.87
notebook;Acer;Eldorado;27/11/2023;15;3440.78
notebook;Asus;Eldorado;27/11/2023;7;3250.87
geladeira;Brastemp;Ibirapuera;27/11/2023;10;4500
geladeira;Electrolux;Ibirapuera;27/11/2023;16;5000
geladeira;Brastemp;Analia Franco;27/11/2023;7;4500
geladeira;Electrolux;Analia Franco;27/11/2023;10;5000
geladeira;Brastemp;Eldorado;27/11/2023;20;4500
geladeira;Electrolux;Eldorado;27/11/2023;8;5000
lavadora;LG;Ibirapuera;27/11/2023;14;3800
lavadora;Brastemp;Ibirapuera;27/11/2023;16;2306
lavadora;LG;Analia Franco;27/11/2023;12;3800
lavadora;Brastemp;Analia Franco;27/11/2023;11;2306
lavadora;LG;Eldorado;27/11/2023;26;3800
lavadora;Brastemp;Eldorado;27/11/2023;12;2306
console;Sony;Ibirapuera;27/11/2023;28;3500
console;Nintendo;Ibirapuera;27/11/2023;27;2000
console;Sony;Analia Franco;27/11/2023;28;3500
console;Nintendo;Analia Franco;27/11/2023;19;2000
console;Sony;Eldorado;27/11/2023;28;3500
console;Nintendo;Eldorado;27/11/2023;13;2000
smartphone;Samsung;Ibirapuera;4/12/2023;29;1879.99
smartphone;Xiaomi;Ibirapuera;4/12/2023;21;1650.48
smartphone;Samsung;Analia Franco;4/12/2023;30;1879.99
smartphone;Xiaomi;Analia Franco;4/12/2023;4;1650.48
smartphone;Samsung;Eldorado;4/12/2023;25;1879.99
smartphone;Xiaomi;Eldorado;4/12/2023;7;1650.48
smart TV;LG;Ibirapuera;4/12/2023;1;2500.0
smart TV;Samsung;Ibirapuera;4/12/2023;8;2879.99
smart TV;LG;Analia Franco;4/12/2023;27;2500.0
smart TV;Samsung;Analia Franco;4/12/2023;23;2879.99
smart TV;LG;Eldorado;4/12/2023;17;2500.0
smart TV;Samsung;Eldorado;4/12/2023;12;2879.99
notebook;Acer;Ibirapuera;4/12/2023;18;3440.78
notebook;Asus;Ibirapuera;4/12/2023;16;3250.87
notebook;Acer;Analia Franco;4/12/2023;5;3440.78
notebook;Asus;Analia Franco;4/12/2023;5;3250.87
notebook;Acer;Eldorado;4/12/2023;14;3440.78
notebook;Asus;Eldorado;4/12/2023;9;3250.87
geladeira;Brastemp;Ibirapuera;4/12/2023;22;4500
geladeira;Electrolux;Ibirapuera;4/12/2023;9;5000
geladeira;Brastemp;Analia Franco;4/12/2023;30;4500
geladeira;Electrolux;Analia Franco;4/12/2023;4;5000
geladeira;Brastemp;Eldorado;4/12/2023;13;4500
geladeira;Electrolux;Eldorado;4/12/2023;9;5000
lavadora;LG;Ibirapuera;4/12/2023;20;3800
lavadora;Brastemp;Ibirapuera;4/12/2023;29;2306
lavadora;LG;Analia Franco;4/12/2023;8;3800
lavadora;Brastemp;Analia Franco;4/12/2023;22;2306
lavadora;LG;Eldorado;4/12/2023;3;3800
lavadora;Brastemp;Eldorado;4/12/2023;10;2306
console;Sony;Ibirapuera;4/12/2023;14;3500
console;Nintendo;Ibirapuera;4/12/2023;2;2000
console;Sony;Analia Franco;4/12/2023;21;3500
console;Nintendo;Analia Franco;4/12/2023;14;2000
console;Sony;Eldorado;4/12/2023;23;3500
console;Nintendo;Eldorado;4/12/2023;15;2000
smartphone;Samsung;Ibirapuera;18/2/2023;26;1879.99
smartphone;Xiaomi;Ibirapuera;18/2/2023;2;1650.48
smartphone;Samsung;Analia Franco;18/2/2023;12;1879.99
smartphone;Xiaomi;Analia Franco;18/2/2023;26;1650.48
smartphone;Samsung;Eldorado;18/2/2023;2;1879.99
smartphone;Xiaomi;Eldorado;18/2/2023;21;1650.48
smart TV;LG;Ibirapuera;18/2/2023;11;2500.0
smart TV;Samsung;Ibirapuera;18/2/2023;15;2879.99
smart TV;LG;Analia Franco;18/2/2023;7;2500.0
smart TV;Samsung;Analia Franco;18/2/2023;1;2879.99
smart TV;LG;Eldorado;18/2/2023;16;2500.0
smart TV;Samsung;Eldorado;18/2/2023;8;2879.99
notebook;Acer;Ibirapuera;18/2/2023;21;3440.78
notebook;Asus;Ibirapuera;18/2/2023;13;3250.87
notebook;Acer;Analia Franco;18/2/2023;7;3440.78
notebook;Asus;Analia Franco;18/2/2023;19;3250.87
notebook;Acer;Eldorado;18/2/2023;27;3440.78
notebook;Asus;Eldorado;18/2/2023;14;3250.87
geladeira;Brastemp;Ibirapuera;18/2/2023;10;4500
geladeira;Electrolux;Ibirapuera;18/2/2023;23;5000
geladeira;Brastemp;Analia Franco;18/2/2023;5;4500
geladeira;Electrolux;Analia Franco;18/2/2023;17;5000
geladeira;Brastemp;Eldorado;18/2/2023;9;4500
geladeira;Electrolux;Eldorado;18/2/2023;13;5000
lavadora;LG;Ibirapuera;18/2/2023;24;3800
lavadora;Brastemp;Ibirapuera;18/2/2023;3;2306
lavadora;LG;Analia Franco;18/2/2023;3;3800
lavadora;Brastemp;Analia Franco;18/2/2023;12;2306
lavadora;LG;Eldorado;18/2/2023;11;3800
lavadora;Brastemp;Eldorado;18/2/2023;21;2306
console;Sony;Ibirapuera;18/2/2023;17;3500
console;Nintendo;Ibirapuera;18/2/2023;1;2000
console;Sony;Analia Franco;18/2/2023;4;3500
console;Nintendo;Analia Franco;18/2/2023;7;2000
console;Sony;Eldorado;18/2/2023;21;3500
console;Nintendo;Eldorado;18/2/2023;6;2000
smartphone;Samsung;Ibirapuera;9/8/2023;9;1879.99
smartphone;Xiaomi;Ibirapuera;9/8/2023;17;1650.48
smartphone;Samsung;Analia Franco;9/8/2023;2;1879.99
smartphone;Xiaomi;Analia Franco;9/8/2023;29;1650.48
smartphone;Samsung;Eldorado;9/8/2023;20;1879.99
smartphone;Xiaomi;Eldorado;9/8/2023;22;1650.48
smart TV;LG;Ibirapuera;9/8/2023;7;2500.0
smart TV;Samsung;Ibirapuera;9/8/2023;13;2879.99
smart TV;LG;Analia Franco;9/8/2023;30;2500.0
smart TV;Samsung;Analia Franco;9/8/2023;6;2879.99
smart TV;LG;Eldorado;9/8/2023;29;2500.0
smart TV;Samsung;Eldorado;9/8/2023;28;2879.99
notebook;Acer;Ibirapuera;9/8/2023;22;3440.78
notebook;Asus;Ibirapuera;9/8/2023;20;3250.87
notebook;Acer;Analia Franco;9/8/2023;8;3440.78
notebook;Asus;Analia Franco;9/8/2023;1;3250.87
notebook;Acer;Eldorado;9/8/2023;30;3440.78
notebook;Asus;Eldorado;9/8/2023;1;3250.87
geladeira;Brastemp;Ibirapuera;9/8/2023;2;4500
geladeira;Electrolux;Ibirapuera;9/8/2023;15;5000
geladeira;Brastemp;Analia Franco;9/8/2023;28;4500
geladeira;Electrolux;Analia Franco;9/8/2023;16;5000
geladeira;Brastemp;Eldorado;9/8/2023;4;4500
geladeira;Electrolux;Eldorado;9/8/2023;26;5000
lavadora;LG;Ibirapuera;9/8/2023;30;3800
lavadora;Brastemp;Ibirapuera;9/8/2023;2;2306
lavadora;LG;Analia Franco;9/8/2023;27;3800
lavadora;Brastemp;Analia Franco;9/8/2023;28;2306
lavadora;LG;Eldorado;9/8/2023;14;3800
lavadora;Brastemp;Eldorado;9/8/2023;19;2306
console;Sony;Ibirapuera;9/8/2023;27;3500
console;Nintendo;Ibirapuera;9/8/2023;1;2000
console;Sony;Analia Franco;9/8/2023;2;3500
console;Nintendo;Analia Franco;9/8/2023;29;2000
console;Sony;Eldorado;9/8/2023;26;3500
console;Nintendo;Eldorado;9/8/2023;12;2000
smartphone;Samsung;Ibirapuera;25/11/2023;12;1879.99
smartphone;Xiaomi;Ibirapuera;25/11/2023;21;1650.48
smartphone;Samsung;Analia Franco;25/11/2023;11;1879.99
smartphone;Xiaomi;Analia Franco;25/11/2023;24;1650.48
smartphone;Samsung;Eldorado;25/11/2023;22;1879.99
smartphone;Xiaomi;Eldorado;25/11/2023;17;1650.48
smart TV;LG;Ibirapuera;25/11/2023;7;2500.0
smart TV;Samsung;Ibirapuera;25/11/2023;14;2879.99
smart TV;LG;Analia Franco;25/11/2023;3;2500.0
smart TV;Samsung;Analia Franco;25/11/2023;10;2879.99
smart TV;LG;Eldorado;25/11/2023;6;2500.0
smart TV;Samsung;Eldorado;25/11/2023;21;2879.99
notebook;Acer;Ibirapuera;25/11/2023;5;3440.78
notebook;Asus;Ibirapuera;25/11/2023;2;3250.87
notebook;Acer;Analia Franco;25/11/2023;23;3440.78
notebook;Asus;Analia Franco;25/11/2023;29;3250.87
notebook;Acer;Eldorado;25/11/2023;18;3440.78
notebook;Asus;Eldorado;25/11/2023;22;3250.87
geladeira;Brastemp;Ibirapuera;25/11/2023;14;4500
geladeira;Electrolux;Ibirapuera;25/11/2023;11;5000
geladeira;Brastemp;Analia Franco;25/11/2023;20;4500
geladeira;Electrolux;Analia Franco;25/11/2023;18;5000
geladeira;Brastemp;Eldorado;25/11/2023;10;4500
geladeira;Electrolux;Eldorado;25/11/2023;12;5000
lavadora;LG;Ibirapuera;25/11/2023;12;3800
lavadora;Brastemp;Ibirapuera;25/11/2023;9;2306
lavadora;LG;Analia Franco;25/11/2023;9;3800
lavadora;Brastemp;Analia Franco;25/11/2023;24;2306
lavadora;LG;Eldorado;25/11/2023;18;3800
lavadora;Brastemp;Eldorado;25/11/2023;22;2306
console;Sony;Ibirapuera;25/11/2023;22;3500
console;Nintendo;Ibirapuera;25/11/2023;29;2000
console;Sony;Analia Franco;25/11/2023;20;3500
console;Nintendo;Analia Franco;25/11/2023;12;2000
console;Sony;Eldorado;25/11/2023;15;3500
console;Nintendo;Eldorado;25/11/2023;27;2000
smartphone;Samsung;Ibirapuera;25/4/2023;4;1879.99
smartphone;Xiaomi;Ibirapuera;25/4/2023;28;1650.48
smartphone;Samsung;Analia Franco;25/4/2023;10;1879.99
smartphone;Xiaomi;Analia Franco;25/4/2023;9;1650.48
smartphone;Samsung;Eldorado;25/4/2023;27;1879.99
smartphone;Xiaomi;Eldorado;25/4/2023;20;1650.48
smart TV;LG;Ibirapuera;25/4/2023;26;2500.0
smart TV;Samsung;Ibirapuera;25/4/2023;3;2879.99
smart TV;LG;Analia Franco;25/4/2023;30;2500.0
smart TV;Samsung;Analia Franco;25/4/2023;11;2879.99
smart TV;LG;Eldorado;25/4/2023;10;2500.0
smart TV;Samsung;Eldorado;25/4/2023;5;2879.99
notebook;Acer;Ibirapuera;25/4/2023;20;3440.78
notebook;Asus;Ibirapuera;25/4/2023;19;3250.87
notebook;Acer;Analia Franco;25/4/2023;28;3440.78
notebook;Asus;Analia Franco;25/4/2023;21;3250.87
notebook;Acer;Eldorado;25/4/2023;29;3440.78
notebook;Asus;Eldorado;25/4/2023;10;3250.87
geladeira;Brastemp;Ibirapuera;25/4/2023;11;4500
geladeira;Electrolux;Ibirapuera;25/4/2023;16;5000
geladeira;Brastemp;Analia Franco;25/4/2023;12;4500
geladeira;Electrolux;Analia Franco;25/4/2023;30;5000
geladeira;Brastemp;Eldorado;25/4/2023;19;4500
geladeira;Electrolux;Eldorado;25/4/2023;13;5000
lavadora;LG;Ibirapuera;25/4/2023;20;3800
lavadora;Brastemp;Ibirapuera;25/4/2023;16;2306
lavadora;LG;Analia Franco;25/4/2023;15;3800
lavadora;Brastemp;Analia Franco;25/4/2023;2;2306
lavadora;LG;Eldorado;25/4/2023;9;3800
lavadora;Brastemp;Eldorado;25/4/2023;30;2306
console;Sony;Ibirapuera;25/4/2023;9;3500
console;Nintendo;Ibirapuera;25/4/2023;2;2000
console;Sony;Analia Franco;25/4/2023;3;3500
console;Nintendo;Analia Franco;25/4/2023;17;2000
console;Sony;Eldorado;25/4/2023;10;3500
console;Nintendo;Eldorado;25/4/2023;14;2000
smartphone;Samsung;Ibirapuera;20/3/2023;5;1879.99
smartphone;Xiaomi;Ibirapuera;20/3/2023;30;1650.48
smartphone;Samsung;Analia Franco;20/3/2023;19;1879.99
smartphone;Xiaomi;Analia Franco;20/3/2023;27;1650.48
smartphone;Samsung;Eldorado;20/3/2023;13;1879.99
smartphone;Xiaomi;Eldorado;20/3/2023;1;1650.48
smart TV;LG;Ibirapuera;20/3/2023;8;2500.0
smart TV;Samsung;Ibirapuera;20/3/2023;21;2879.99
smart TV;LG;Analia Franco;20/3/2023;28;2500.0
smart TV;Samsung;Analia Franco;20/3/2023;12;2879.99
smart TV;LG;Eldorado;20/3/2023;9;2500.0
smart TV;Samsung;Eldorado;20/3/2023;4;2879.99
notebook;Acer;Ibirapuera;20/3/2023;26;3440.78
notebook;Asus;Ibirapuera;20/3/2023;20;3250.87
notebook;Acer;Analia Franco;20/3/2023;27;3440.78
notebook;Asus;Analia Franco;20/3/2023;2;3250.87
notebook;Acer;Eldorado;20/3/2023;22;3440.78
notebook;Asus;Eldorado;20/3/2023;5;3250.87
geladeira;Brastemp;Ibirapuera;20/3/2023;4;4500
geladeira;Electrolux;Ibirapuera;20/3/2023;3;5000
geladeira;Brastemp;Analia Franco;20/3/2023;23;4500
geladeira;Electrolux;Analia Franco;20/3/2023;12;5000
geladeira;Brastemp;Eldorado;20/3/2023;22;4500
geladeira;Electrolux;Eldorado;20/3/2023;15;5000
lavadora;LG;Ibirapuera;20/3/2023;29;3800
lavadora;Brastemp;Ibirapuera;20/3/2023;11;2306
lavadora;LG;Analia Franco;20/3/2023;7;3800
lavadora;Brastemp;Analia Franco;20/3/2023;23;2306
lavadora;LG;Eldorado;20/3/2023;11;3800
lavadora;Brastemp;Eldorado;20/3/2023;10;2306
console;Sony;Ibirapuera;20/3/2023;6;3500
console;Nintendo;Ibirapuera;20/3/2023;27;2000
console;Sony;Analia Franco;20/3/2023;7;3500
console;Nintendo;Analia Franco;20/3/2023;2;2000
console;Sony;Eldorado;20/3/2023;24;3500
console;Nintendo;Eldorado;20/3/2023;25;2000
smartphone;Samsung;Ibirapuera;15/3/2023;17;1879.99
smartphone;Xiaomi;Ibirapuera;15/3/2023;12;1650.48
smartphone;Samsung;Analia Franco;15/3/2023;2;1879.99
smartphone;Xiaomi;Analia Franco;15/3/2023;10;1650.48
smartphone;Samsung;Eldorado;15/3/2023;28;1879.99
smartphone;Xiaomi;Eldorado;15/3/2023;12;1650.48
smart TV;LG;Ibirapuera;15/3/2023;14;2500.0
smart TV;Samsung;Ibirapuera;15/3/2023;24;2879.99
smart TV;LG;Analia Franco;15/3/2023;17;2500.0
smart TV;Samsung;Analia Franco;15/3/2023;9;2879.99
smart TV;LG;Eldorado;15/3/2023;5;2500.0
smart TV;Samsung;Eldorado;15/3/2023;29;2879.99
notebook;Acer;Ibirapuera;15/3/2023;15;3440.78
notebook;Asus;Ibirapuera;15/3/2023;9;3250.87
notebook;Acer;Analia Franco;15/3/2023;15;3440.78
notebook;Asus;Analia Franco;15/3/2023;29;3250.87
notebook;Acer;Eldorado;15/3/2023;6;3440.78
notebook;Asus;Eldorado;15/3/2023;22;3250.87
geladeira;Brastemp;Ibirapuera;15/3/2023;2;4500
geladeira;Electrolux;Ibirapuera;15/3/2023;22;5000
geladeira;Brastemp;Analia Franco;15/3/2023;3;4500
geladeira;Electrolux;Analia Franco;15/3/2023;20;5000
geladeira;Brastemp;Eldorado;15/3/2023;7;4500
geladeira;Electrolux;Eldorado;15/3/2023;14;5000
lavadora;LG;Ibirapuera;15/3/2023;7;3800
